rank,zip_code,City,CountyName,investment_score,renter_pct,vacancy_rate,multifamily_share,median_contract_rent,median_household_income,rent_to_income_ratio,rent_burden_rate,price_latest,price_chg_1yr_pct,price_chg_3yr_pct,price_cut_rate,inv_chg_6m_pct,rent_control
206,94037,Moss Beach,San Mateo County,43.07481751824818,0.100677637947725,0.1364956437560503,0.0,-666666666.0,184692.0,-43315.35741667208,0.0,1525533.358543614,0.4996232842702675,10.219273287049791,,,None / Costa-Hawkins only
207,95439,Fulton,Sonoma County,42.89233576642336,0.1052631578947368,0.1390977443609022,0.0,-666666666.0,158125.0,-50592.88532490119,0.0,1010866.9293754183,0.1475932948082459,6.683659106234341,,,None / Costa-Hawkins only
208,94946,Nicasio,Marin County,42.80109489051095,0.2423208191126279,0.0716723549488054,0.019108280254777,2025.0,125179.0,0.1941220172712675,0.0845070422535211,2090121.7201426767,-1.5434623229694577,2.3064743066247395,,,None / Costa-Hawkins only
209,94556,Moraga,Contra Costa County,42.773722627737214,0.1585172109443954,0.0206531332744925,0.1276374956762365,2671.0,193750.0,0.1654296774193548,0.3262806236080178,1668181.589563792,-0.9243504335615382,3.5424449553287607,0.2807017543859649,26.66666666666666,None / Costa-Hawkins only
210,94506,Danville,Contra Costa County,42.5,0.1157311909673216,0.013570730648138,0.0191730934018851,3501.0,246132.0,0.1706888986397542,0.148217636022514,2091781.6787460232,-5.441137382368977,1.8076535080093992,0.2045454545454545,25.71428571428571,None / Costa-Hawkins only
211,94518,Concord,Contra Costa County,42.18978102189781,0.2949457424968227,0.0119268745722944,0.1616268959520819,2118.0,111186.0,0.2285899303869192,0.3520053032814054,866281.0787057262,-2.317388562100753,1.7974599950058678,0.3108108108108108,-11.904761904761907,None / Costa-Hawkins only
212,95465,Occidental,Sonoma County,42.10766423357664,0.3483992467043315,0.8493408662900188,0.0,1436.0,104792.0,0.1644400335903504,0.1675675675675675,1130956.0150056982,-1.5748461125021929,-3.140531422671633,,,None / Costa-Hawkins only
213,94038,Moss Beach,San Mateo County,41.94343065693431,0.0653173873045078,0.0349586016559337,0.0,-666666666.0,116950.0,-68405.30134245404,0.7464788732394366,1473351.755722759,0.010376043726223472,12.536966966235518,,,None / Costa-Hawkins only
214,94028,Portola Valley,San Mateo County,41.879562043795616,0.1677669902912621,0.0590291262135922,0.0924092409240924,3501.0,243516.0,0.1725225447198541,0.3912037037037037,4338042.01335732,9.837173993467774,19.375535389242327,0.25,-17.647058823529417,None / Costa-Hawkins only
215,94940,Marshall,Marin County,41.81569343065694,0.4661016949152542,0.7796610169491526,0.0,-666666666.0,-666666666.0,12.0,0.0,1530377.5897762692,5.785232435354182,1.582797282403936,,,None / Costa-Hawkins only
216,95132,San Jose,Santa Clara County,41.779197080291965,0.2634506808369312,0.0309697774825639,0.0723202061689619,2816.0,164447.0,0.2054886984864424,0.2108414749448471,1679342.527565655,-2.778590655876123,21.080426555345568,0.2105263157894736,0.0,"Moderate (pre-1979, 2+ units)"
217,94587,Union City,Alameda County,41.77007299270074,0.3404602109300096,0.0384947267497603,0.1073258551447167,2462.0,138013.0,0.2140667908095614,0.1591101098282174,1265023.007357808,-6.128709498626539,9.24944072163818,0.2450980392156862,56.92307692307692,Limited
218,94924,Bolinas,Marin County,41.706204379562045,0.3494809688581315,0.7629757785467128,0.0137389597644749,1476.0,99706.0,0.17764226826871,0.2574257425742574,1914666.616436354,2.9081084180499372,-2.596873026501745,,,None / Costa-Hawkins only
219,94027,Atherton,San Mateo County,41.697080291970806,0.1409671532846715,0.1847627737226277,0.0,3501.0,250001.0,0.1680473278106887,0.1423948220064725,8314785.674277261,9.363975435046502,11.338770001573973,,,None / Costa-Hawkins only
220,94534,Fairfield,Solano County,41.6970802919708,0.2359583733116835,0.0434718429404384,0.0744093931249115,2316.0,132382.0,0.2099379069662038,0.1876759461995621,700548.6184218094,-2.2418301127618,1.2356244284312146,0.2307692307692307,-20.869565217391305,None / Costa-Hawkins only
221,94552,Castro Valley,Alameda County,41.177007299270066,0.075305427598638,0.0150210294412177,0.0051302288871349,3375.0,204260.0,0.1982767061588172,0.2180851063829787,1406408.9913166228,-3.478078451170852,8.175447331955032,,-15.000000000000002,None / Costa-Hawkins only
222,94550,Livermore,Alameda County,41.11313868613139,0.244901506373117,0.0569524913093858,0.1023954393465987,2307.0,171388.0,0.1615282283473755,0.2008516678495386,1250692.427924281,-5.57028005277207,5.847779968693678,0.2222222222222222,1.8867924528301883,None / Costa-Hawkins only
223,94551,Livermore,Alameda County,41.02189781021898,0.296575535512965,0.016206313416009,0.1076133684648453,2237.0,128356.0,0.2091370874754589,0.2280826799714896,1015799.3758373474,-6.240103317534862,4.533776489226304,0.2452830188679245,10.416666666666675,None / Costa-Hawkins only
224,95492,Windsor,Sonoma County,40.94890510948905,0.2340728679014858,0.0414207205373498,0.0727059513339196,2015.0,129250.0,0.1870793036750483,0.238695652173913,808275.1741361403,-1.0104472314011015,1.3529906479484044,0.2241379310344827,7.407407407407418,None / Costa-Hawkins only
225,94018,Half Moon Bay,San Mateo County,40.72080291970803,0.2027818448023426,0.1134699853587115,0.0552268244575936,2527.0,215439.0,0.1407544594989765,0.2057761732851985,1512580.4138750874,-2.621798616140225,5.314923853799081,,,None / Costa-Hawkins only
226,94973,Woodacre,Marin County,40.666058394160586,0.1228070175438596,0.1036682615629984,0.0,2419.0,151806.0,0.191217738429311,0.0,1121855.1044048036,2.5503045068595798,7.072228910016887,,,None / Costa-Hawkins only
227,94564,Pinole,Contra Costa County,40.565693430656935,0.2797759433962264,0.060878537735849,0.0940669723495901,2193.0,113630.0,0.231593769251078,0.2766069546891465,726086.0603047744,-4.665363269244526,-3.8659751169872303,0.0357142857142857,-34.883720930232556,None / Costa-Hawkins only
228,94591,Vallejo,Solano County,40.54744525547445,0.3199777124911356,0.0344949853105055,0.1036576408950692,1885.0,104567.0,0.2163206365296891,0.2827291435808137,591387.4765494695,-4.55866738550097,-1.9756448966215312,0.2391304347826087,-20.231213872832367,None / Costa-Hawkins only
229,94526,Danville,Contra Costa County,39.96350364963504,0.1504846393954328,0.0370461639559717,0.0728712871287128,3174.0,202697.0,0.1879060864245647,0.2210698689956332,1795866.31420876,-3.627422015083537,1.8646230506738304,0.2291666666666666,-13.513513513513509,None / Costa-Hawkins only
230,95140,,Santa Clara County,39.571167883211686,0.1578947368421052,0.5789473684210527,0.0,-666666666.0,152750.0,-52373.15870376432,0.0,1889446.1939504384,-2.0603622341562544,-10.473409963243496,,,None / Costa-Hawkins only
231,94507,Alamo,Contra Costa County,39.38868613138686,0.0808867585380467,0.0736968244457759,0.0318080357142857,3501.0,250001.0,0.1680473278106887,0.3901234567901234,2587084.8899331135,0.4302396150418275,6.23879875304838,0.0416666666666666,17.07317073170731,None / Costa-Hawkins only
232,94579,San Leandro,Alameda County,38.759124087591246,0.2384276825011382,0.0361208074062832,0.0834920169913578,1993.0,95398.0,0.250697079603346,0.2266072565245067,864518.3532152828,-4.124734039956857,0.4567838131402713,,-35.71428571428571,None / Costa-Hawkins only
233,94513,Brentwood,Contra Costa County,38.649635036496356,0.1847487160674981,0.0313646368305209,0.0316112395518406,2182.0,133930.0,0.1955051146121108,0.2005460412012906,802462.0311733034,-3.3868556906804903,0.17406471369625365,0.25,-3.6363636363636376,None / Costa-Hawkins only
234,95033,Lexington Hills,Santa Clara County,38.64963503649635,0.1931969173531756,0.124634600053149,0.0103969754253308,2429.0,176938.0,0.1647356701217375,0.1444291609353507,1461063.9941602014,-0.9194282711836532,3.5804941404515844,0.1884057971014492,6.153846153846154,None / Costa-Hawkins only
235,94542,Hayward,Alameda County,38.558394160583944,0.2934370636345502,0.0658288450029922,0.1265206812652068,2269.0,132747.0,0.2051119799317498,0.2284160435078178,1264391.1429765427,-3.775179857352695,5.548709649707595,0.3076923076923077,-21.212121212121215,Limited
236,95448,Healdsburg,Sonoma County,38.37591240875912,0.3855230968484674,0.2178730752626277,0.1224152191894127,1820.0,100437.0,0.2174497446160279,0.2463605823068309,1111279.0097017277,-2.681370146138029,1.2769727695803423,0.1868131868131868,-6.185567010309279,None / Costa-Hawkins only
237,94517,Clayton,Contra Costa County,37.55474452554745,0.0841651542649727,0.0127041742286751,0.0040322580645161,3276.0,156870.0,0.2506024096385542,0.1644204851752021,1056086.0056206286,-2.3605025791657575,1.2419176673346355,0.2058823529411764,-26.086956521739136,None / Costa-Hawkins only
238,95450,Jenner,Sonoma County,37.49087591240876,0.3839285714285714,1.6339285714285714,0.0135593220338983,1712.0,93750.0,0.219136,0.0697674418604651,857701.9306141817,-4.212162332822389,-3.1105617867009716,,,None / Costa-Hawkins only
239,94525,Crockett,Contra Costa County,37.24452554744525,0.4371293001186239,0.0569395017793594,0.0852974186307519,1759.0,93333.0,0.2261579505641091,0.3921302578018996,667538.4370322207,-7.810100991355573,-9.538487602896007,,33.33333333333333,None / Costa-Hawkins only
240,95127,San Jose,Santa Clara County,37.22627737226277,0.3415158800455523,0.0623181070479564,0.1070216187243165,2235.0,118770.0,0.2258145996463753,0.2573175250092627,1119901.982853086,-4.532807854230314,8.017291725871733,0.1967213114754098,-7.57575757575758,"Moderate (pre-1979, 2+ units)"
241,95135,San Jose,Santa Clara County,37.22627737226277,0.1248508946322067,0.0328694499668654,0.0603105350955986,3376.0,199042.0,0.2035349323258407,0.2791932059447983,1788082.9418230008,-0.16974664492591662,17.47907996815976,0.2045454545454545,31.343283582089555,"Moderate (pre-1979, 2+ units)"
242,94589,Vallejo,Solano County,37.11678832116789,0.3689279731993299,0.0374790619765494,0.0985872855701311,1732.0,85373.0,0.2434493340986026,0.3084562996594778,505196.4305672299,-5.578074094244057,-2.8365380337917023,0.3396226415094339,-38.372093023255815,None / Costa-Hawkins only
243,94586,Sunol,Alameda County,36.541970802919714,0.1733746130030959,0.1393188854489164,0.0027173913043478,2875.0,189464.0,0.1820926402905037,0.0714285714285714,1468760.03644172,-3.0512230066283452,-1.493694402360568,,,None / Costa-Hawkins only
244,94545,Hayward,Alameda County,35.98540145985401,0.2821382267876733,0.046275057345168,0.0878848536841101,2140.0,102220.0,0.2512228526707102,0.2513255567338282,908318.197369498,-7.114816250516998,-0.5748323777995723,0.1707317073170731,-8.888888888888891,Limited
245,94528,Diablo,Contra Costa County,35.92153284671533,0.0,0.1652173913043478,0.0,-666666666.0,250001.0,-31999.871968512125,,3149402.9285558723,-0.6602139672426732,-0.5976454516845586,,,None / Costa-Hawkins only
246,94558,Napa,Napa County,35.54744525547445,0.3198779532428978,0.1248917659670968,0.1382963125870537,2012.0,110397.0,0.2187015951520421,0.2472286671822634,913913.5766030968,-3.1103208344316235,1.3309367378521397,0.2162162162162162,-10.069444444444443,None / Costa-Hawkins only
247,95002,San Jose,Santa Clara County,35.22810218978102,0.3807763401109057,0.0536044362292051,0.0491228070175438,2246.0,107438.0,0.2508609616709172,0.3203883495145631,1260655.0823128251,-4.81036435792197,9.34919138691468,,,"Moderate (pre-1979, 2+ units)"
248,94503,American Canyon,Napa County,35.03649635036496,0.2112262521588946,0.0343696027633851,0.0826515278009684,2092.0,122500.0,0.2049306122448979,0.3197056418642682,746493.0284817815,-2.4421361580164502,1.920960407884209,0.2307692307692307,13.043478260869556,None / Costa-Hawkins only
249,95476,Sonoma,Sonoma County,34.85401459854015,0.3510185367131722,0.0970721163293378,0.106394411606663,1864.0,100734.0,0.2220501518851629,0.273745101698078,965638.1214603004,-4.6199195343810455,-6.007575226530292,0.1962025316455696,-10.73446327683616,None / Costa-Hawkins only
250,94947,Novato,Marin County,34.7992700729927,0.259561060408518,0.0455236853541938,0.1491218954587966,2242.0,121338.0,0.2217277357464273,0.3909585600669736,1017902.287541274,-0.9931081178821466,5.3222940538782515,0.3548387096774194,6.896551724137923,None / Costa-Hawkins only
251,94592,Vallejo,Solano County,34.24270072992701,0.1113744075829383,0.0639810426540284,0.0133630289532293,2732.0,149583.0,0.2191692906279456,0.0,720682.8115405012,-5.156569474444018,-4.476073776905665,,,None / Costa-Hawkins only
252,95121,San Jose,Santa Clara County,33.92335766423358,0.252035002035002,0.0168905168905168,0.0512307384430658,2590.0,128435.0,0.2419901117296687,0.3136859103754542,1273742.5925538335,-2.0458669941642804,15.208983664402954,0.2258064516129032,3.3333333333333437,"Moderate (pre-1979, 2+ units)"
253,94599,Yountville,Napa County,33.89598540145985,0.3285434356629654,0.2220770738079686,0.1416354890432923,1795.0,75245.0,0.286264868097548,0.3618290258449304,1366195.85624451,-0.14496136887705013,-4.503474254610518,,-28.57142857142857,None / Costa-Hawkins only
254,95409,Santa Rosa,Sonoma County,33.70437956204379,0.3351045883940621,0.0702597840755735,0.1275120182835526,2128.0,100225.0,0.2547867298578199,0.305059149257488,785253.0572220334,-2.382942450812864,0.3814854685977087,0.2242990654205607,-9.322033898305083,None / Costa-Hawkins only
255,94531,Antioch,Contra Costa County,33.1021897810219,0.2787727650570543,0.0253154991309604,0.0385465801886792,2572.0,115300.0,0.2676843018213356,0.3312550826782325,668130.934039506,-2.8651551792347685,0.18001822762201414,0.2553191489361702,-25.984251968503933,None / Costa-Hawkins only
256,94970,Stinson Beach,Marin County,32.88321167883212,0.4035087719298245,2.276315789473684,0.0,1750.0,74643.0,0.2813391744704794,0.3695652173913043,3402716.889530508,5.9706968523804305,14.254643091906694,,-27.27272727272727,None / Costa-Hawkins only
257,94511,Bethel Island,Contra Costa County,32.72810218978102,0.2684085510688836,0.3076009501187648,0.0,1281.0,85870.0,0.1790147897985326,0.3097345132743362,636835.7246415254,-4.209546921633278,-0.7629399201691589,0.15,-28.57142857142857,None / Costa-Hawkins only
258,94595,Walnut Creek,Contra Costa County,32.7007299270073,0.1945545587314834,0.0508032547465053,0.4803931301499057,2319.0,91734.0,0.3033553535221401,0.3388739946380697,697561.1275128416,-3.1997873537850774,-3.3967816339084744,0.2982456140350877,4.907975460122693,None / Costa-Hawkins only
259,95421,Cazadero,Sonoma County,32.408759124087595,0.2642857142857143,0.7342857142857143,0.0074135090609555,1042.0,67917.0,0.1841070718671319,0.3837837837837838,586334.4802069025,-0.9908198335860208,-6.097332964849267,,-29.411764705882348,None / Costa-Hawkins only
260,95497,The Sea Ranch,Sonoma County,31.998175182481756,0.0699844479004665,1.855365474339036,0.0103485838779956,1080.0,92260.0,0.1404725774983741,0.4222222222222222,1427589.2519685086,-2.201512875958278,2.136304306051895,0.032258064516129,0.0,None / Costa-Hawkins only
261,95436,Forestville,Sonoma County,30.802919708029197,0.3116776315789473,0.1229440789473684,0.0043939948736726,1613.0,87339.0,0.2216192079139903,0.2097625329815303,638899.6022411454,-3.917080019022401,-2.087123826003534,,18.75,None / Costa-Hawkins only
262,95412,Annapolis,Sonoma County,30.611313868613145,0.3983739837398374,0.3577235772357723,0.0,-666666666.0,-666666666.0,12.0,0.0,935131.6266338348,-11.893879405414376,-18.778324152218527,,,None / Costa-Hawkins only
263,95442,Glen Ellen,Sonoma County,30.0,0.2729449321628092,0.2098962490023942,0.021108179419525,1790.0,168512.0,0.1274686669198632,0.3684210526315789,1223892.9399496766,-3.7020939134718933,-6.412001629039443,0.2121212121212121,10.000000000000009,None / Costa-Hawkins only
264,95462,Monte Rio,Sonoma County,29.333941605839414,0.2278260869565217,0.7182608695652174,0.0556680161943319,1430.0,87188.0,0.1968160756067348,0.2366412213740458,549831.9943796741,-4.327510496841502,-13.28986349913228,,,None / Costa-Hawkins only
265,94547,Hercules,Contra Costa County,28.81386861313869,0.1998887652947719,0.0345939933259176,0.1217073432964197,2522.0,125880.0,0.240419447092469,0.3644963828603227,746975.6024652207,-4.743837240814908,-2.4761460840945437,0.25,7.317073170731714,None / Costa-Hawkins only
266,95452,Kenwood,Sonoma County,28.567518248175183,0.286527514231499,0.269449715370019,0.0,3010.0,144904.0,0.2492684812013471,0.0596026490066225,1297427.8456811702,-4.785104346451396,-2.238347324830703,,,None / Costa-Hawkins only
267,94923,Occidental,Sonoma County,28.175182481751825,0.2668711656441718,0.9923312883435584,0.0246343341031562,1903.0,92283.0,0.2474561945320373,0.6494252873563219,1459152.6277121415,-0.21956582136665181,2.746473748364364,0.1538461538461538,-29.729729729729726,None / Costa-Hawkins only
268,95444,Graton,Sonoma County,26.669708029197082,0.055813953488372,0.1674418604651162,0.0318725099601593,-666666666.0,-666666666.0,12.0,0.0,822292.6254891786,-2.2719595313316687,-3.6969787765691153,,,None / Costa-Hawkins only
269,95446,Guerneville,Sonoma County,26.386861313868614,0.3115911923556294,0.3481512255920233,0.0295839753466872,1260.0,82706.0,0.1828162406596861,0.352,532830.383010971,-6.053379912853584,-10.140966729552403,0.2,28.57142857142858,None / Costa-Hawkins only
270,94956,Point Reyes Station,Marin County,23.604014598540147,0.2732732732732733,0.4654654654654654,0.0870901639344262,1867.0,76750.0,0.2919087947882736,0.6428571428571429,1548784.6801444653,-1.5038744423432227,8.340464881776732,,,None / Costa-Hawkins only
271,94937,Point Reyes Station,Marin County,23.056569343065696,0.2389705882352941,0.5551470588235294,0.0,1271.0,61071.0,0.2497421034533575,0.3076923076923077,1528633.8004116633,0.3203297935252314,4.832202599899316,,,None / Costa-Hawkins only
272,94567,Pope Valley,Napa County,21.706204379562045,0.3607305936073059,0.3242009132420091,0.0068965517241379,1425.0,61042.0,0.2801349890239507,0.430379746835443,440745.7383223832,-6.5303600897084095,-5.414929280294645,,,None / Costa-Hawkins only
273,95419,Camp Meeker,Sonoma County,21.19525547445256,0.3358778625954198,0.3511450381679389,0.0,-666666666.0,-666666666.0,12.0,0.4090909090909091,460295.7570969917,-2.762815428102472,-5.2087381503766235,,,None / Costa-Hawkins only
274,94505,Discovery Bay,Contra Costa County,20.85766423357664,0.1014228383801532,0.0954031375410434,0.0104912572855953,2535.0,147292.0,0.2065285283654238,0.4064748201438849,792796.3335622977,-3.2064052084098793,-1.3828960044911964,0.2293577981651376,6.8627450980392135,None / Costa-Hawkins only
